313, BANNATYNE SPA HOTEL, TN388EA, 50.8940797, 0.542233, false
317, THE FIR GROVE HOTEL, WA42LD, 53.3778794, -2.5564012, false
320, LITTLE SILVER COUNTRY HOTEL, TN306SP, 51.0911114, 0.6897466999999999, false
323, MERCURE HYTHE IMPERIAL HOTEL AND SPA, CT216AE, 51.0681928, 1.0948414, false
328, ST MARY'S GUILDHALL, CV15RN, 52.40742909999999, -1.5070217, false
334, CALCOT MANOR, GL88YJ, 51.6525173, -2.2319462, false
339, THE ROOF GARDENS, W85ED, 51.5020695, -0.1892652, false
344, MERCHANT TAYLOR'S HALL, YO12BX, 53.957433, -1.0843268, true
352, LAINSTON HOUSE HOTEL, SO212LT, 51.0824787, -1.3696001, false
357, NANT-Y-FFIN HOTEL & MOTEL, SA667SU, 51.8551594, -4.7280513, false
360, CALCOT HOTEL, RG317QN, 51.4419418, -1.0484565, false
370, ALLERTON CASTLE, HG50SE, 54.0170055, -1.3701526, false
374, ALDWARK MANOR HOTEL, YO611UF, 54.06203, -1.2842193, false
377, STOKE ROCHFORD HALL, NG335EJ, 52.8419511, -0.6379007, false
380, LE MANOIR AUX QUAT' SAISONS, OX447PD, 51.7172308, -1.0929935, false
384, THE TOWN HALL, BD193RH, 53.72475550000001, -1.7116159, false
389, LANGSTONE CLIFF HOTEL, EX70NA, 50.59561739999999, -3.449175, false
395, BITTON HOUSE, TQ149DF, 50.5478743, -3.5049184, false
400, QUEEN HOTEL, CH13AH, 53.19598939999999, -2.8799982, false
403, HERITAGE PARK HOTEL, CF372NP, 51.6101616, -3.3860151, false
406, CAERPHILLY CASTLE, CF831JL, 51.57451409999999, -3.2177813, false
412, PRINCE REGENT HOTEL, IG88AE, 51.6062289, 0.05840500000000001, false
415, THE REMBRANDT HOTEL, SW72RS, 51.4957654, -0.170124, false
419, ALEXANDRA PALACE, N224AY, 51.6017398, -0.1148607, true
422, PENSHURST PLACE, TN118DG, 51.1746265, 0.1836777, false
425, GRITTLETON HOUSE, SN146AP, 51.51960889999999, -2.2019117, false
429, BURLEY MANOR HOTEL, BH244BS, 50.8278524, -1.7033314, false
434, FLITWICK MANOR, MK451AE, 51.9969499, -0.5022409, false
438, HOLIDAY INN BASILDON, SS143DG, 51.5836087, 0.4606712000000001, false
446, HILTON LONDON HEATHROW HOTEL CONCORDE & HEATHROW SUITE), TW63AF, 51.4586457, -0.4415497, false
452, SUTTON COLDFIELD TOWN HALL, B736AB, 52.5663792, -1.8251186, false
456, THE SCARISBRICK HOTEL, PR81NZ, 53.6477494, -3.0077437, false
460, KNOWLE COUNTRY HOUSE, ME37HP, 51.4199438, 0.4621674, false
464, ABBOTS BARTON, CT13DU, 51.2723144, 1.0896182, false
467, THE ROCK INN HOTEL, HX49BS, 53.6755656, -1.8580764, false
472, PONSBOURNE PARK HOTEL, SG138DZ, 51.7913884, -0.0810977, false
478, PORTSMOUTH MARRIOTT HOTEL, PO64SH, 50.8458555, -1.0905309, false
482, THE COUNTY HOTEL BY THISTLE, NE15DF, 54.9694255, -1.61752, false
486, THE PETWOOD HOTEL, LN106QG, 53.1575132, -0.2213121, false
489, CLEARWELL CASTLE, GL168LG, 51.7682112, -2.6234034, false
496, HILTON WATFORD, WD258HA, 51.6653336, -0.3606072, false
500, TOWN HALL AND CIVIC OFFICES, NE332RL, 54.9951904, -1.4276767, false
506, KNEBWORTH PARK, SG36PY, 51.8722355, -0.2117092, false
509, HULME HALL, L625DH, 0.0, 0.0, false
512, CRATHORNE HALL HOTEL, TS150AR, 54.4708483, -1.3161577, false
519, BODIDRIS HALL, LL113AL, 53.0740411, -3.1890871, false
525, HASSOP HALL HOTEL, DE451NS, 53.2477323, -1.6647159, false
528, CLARION COLLECTION MAKENEY HALL HOTEL, DE560RS, 52.99626989999999, -1.4768493, false
533, WREA HEAD HALL, YO130PB, 54.3047845, -0.4587764, false
539, THE ROYAL CHACE HOTEL, EN28AR, 51.667545, -0.1120618, false
544, BRITANNIA HOTEL LEEDS  LTD, LS169JJ, 53.8883063, -1.6199048, false
548, BEST WESTERN STOKE ON TRENT MOAT HOUSE, ST15BQ, 53.0264994, -2.1959297, false
551, ROMAN WAY HOTEL, WS111SH, 52.6801798, -2.0539011, false
556, THE OLD BRIDGE HOTEL, PE293TQ, 52.3275979, -0.1787709, false
560, BURGH HOUSE, NW31LT, 51.5581785, -0.1750927, false
564, GROVEFIELD HOUSE HOTEL, SL18LR, 51.540831, -0.6723059, false
567, OAKS HOTEL, BB102LF, 53.8164399, -2.2355057, false
571, MERCURE DUNKENHALGH HOTEL AND SPA, BB55JP, 53.7682108, -2.390193, false
574, STIRK HOUSE HOTEL, BB74LJ, 53.9293294, -2.2881805, false
577, MYTTON FOLD HOTEL AND GOLF COMPLEX, BB68AB, 53.8097211, -2.4410118, false
581, THE YENTON HOTEL, BH13ED, 50.7206217, -1.8608106, false
584, THE SHRUBBERY HOTEL, TA199AR, 50.9285169, -2.9179922, false
588, LONGMYND HOTEL, SY66AG, 52.5355442, -2.8137148, false
595, SHREWSBURY CASTLE, SY12AT, 52.7100819, -2.7500847, false
600, THE GUILDHALL, TF107TX, 52.7708819, -2.3797287, false
603, MEREWOOD COUNTRY HOUSE HOTEL, LA231LH, 54.4038274, -2.9381082, false
610, ALVESTON MANOR HOTEL, CV377HP, 52.19054819999999, -1.6967977, false
613, HAMBLETON HALL HOTEL, LE158TH, 52.6581647, -0.6656202, false
620, UNIVERSITY OF BRISTOL, BS81BH, 51.4520523, -2.6154162, false
624, THE RITZ HOTEL, W1J9BS, 51.5071662, -0.1414235, false
627, BARNSDALE HALL HOTEL, LE158AB, 52.6693887, -0.6659881999999999, false
632, MANOR PARC COUNTRY  HOTEL & RESTAURANT, CF149UA, 51.54293209999999, -3.208473, false
642, WASHINGTON OLD HALL ( THE NATIONAL TRUST ), NE387LE, 54.9022825, -1.5172754, false
648, TONBRIDGE CASTLE, TN91BG, 51.1965344, 0.2742883, false
654, THURNING HALL, NR209QY, 52.76307749999999, 0.9661748000000001, true
659, DONNINGTON VALLEY HOTEL, RG143AG, 51.4216419, -1.3282738, false
663, THE MANOR HOUSE HOTEL, ST72QQ, 53.0884745, -2.2977719, false
669, EGERTON HOUSE HOTEL, BL79PL, 53.6287312, -2.4373371, false
674, THE BROOK, CB75AD, 52.3301645, 0.3459993, false
678, BRYN HOWEL HOTEL, LL207UW, 52.9686435, -3.118068, false
682, SKETCHLEY GRANGE HOTEL, LE103HU, 52.5245695, -1.3755209, false
688, THE RICHMOND GATE HOTEL, TW106RP, 51.4512183, -0.2967591, false
692, THE GRANARY HOTEL AND RESTAURANT, DY104BS, 52.3597695, -2.2086462, false
699, THE ALTON HOUSE HOTEL, GU341DW, 51.1517783, -0.9699772000000001, false
703, BRAMALL HALL, SK73NX, 53.3739097, -2.1668601, false
708, HOLIDAY INN, HU12BX, 53.7403706, -0.3402788, false
713, THE IMPERIAL HOTEL, TQ12DG, 50.4572463, -3.5214813, false
717, RADCLIFFE CIVIC HALL, M262UH, 53.5600216, -2.3255171, false
723, THE INN ON THE LAKE, CA11OPE, 54.5454032, -2.9486818, false
730, HIGHER TRAPP COUNTRY HOUSE HOTEL, BB127QW, 53.8165036, -2.3400031, false
735, THE LANGHAM LONDON, W1B1PR, 51.51862209999999, -0.1447912, false
738, MOSIMANN'S, SW1X8JL, 51.4989852, -0.1569419, false
743, ROYAL BOTANIC GARDENS, TW93AB, 51.4836507, -0.2897468, false
748, THE MARINE HOTEL, TS251BS, 54.6600133, -1.1876222, false
751, THE SWAN HOTEL AND SPA, LA128NB, 54.2692404, -2.9697509, false
757, SHERATON SKYLINE HOTEL, UB35AW, 51.4815294, -0.4414322, false
763, THE CLARENDON SUITES, B169SB, 52.4729958, -1.9358281, false
766, THE OLD MILL, RG74LR, 51.3824398, -1.1498755, false
771, HALING DENE CENTRE, ST195DT, 52.7244501, -2.1107085, false
775, THE QUALITY HOTEL, STOKE-ON-TRENT, ST15NB, 53.0258327, -2.1798396, false
779, ASHTON COURT MANSION, BS189JN, 0.0, 0.0, false
787, RAMSTER  HALL, GU84SN, 51.09073129999999, -0.6448377, false
792, DONINGTON MANOR HOTEL, DE742PP, 52.8387787, -1.3434868, false
800, ST IVES HARBOUR HOTEL & SPA, TR262BN, 50.208084, -5.4780808, false
804, THE POTTERS HERON, SO519ZF, 51.0064103, -1.4140314, false
812, SPREAD EAGLE HOTEL AND SPA, GU299NH, 50.9852921, -0.7379937999999999, false
815, MACDONALD TICKLED TROUT, PR50UJ, 0.0, 0.0, false
822, HOLIDAY INN IPSWICH-ORWELL, IP39SJ, 0.0, 0.0, false
826, THEATRE ROYAL, BA11ET, 0.0, 0.0, false
829, HAM HOUSE, TW107RS, 0.0, 0.0, false
833, APOLLONIA RESTAURANT, HA74AR, 0.0, 0.0, false
836, THE ROYAL CRESCENT HOTEL, BA12LS, 0.0, 0.0, false
841, THREE COUNTIES HOTEL, HR27BP, 0.0, 0.0, false
845, EASTNOR CASTLE, HR81RD, 52.0314384, -2.3950311, false
849, LINTHWAITE HOUSE HOTEL, LA233JA, 0.0, 0.0, false
853, HIGHDOWN HOTEL, BN126PF, 0.0, 0.0, false
861, SCULTHORPE MILL, NR219QG, 0.0, 0.0, false
868, BUCKLAND TOUT SAINTS HOTEL, TQ72DS, 50.3012865, -3.7405385, false
876, THE VENUE, L369GD, 53.4110082, -2.8410893, false
882, OAKLANDS HALL HOTEL, DN377LF, 0.0, 0.0, false
886, THE PARADISE ROOM AND WHITE TOWER RESTAURANT, FY41EZ, 53.79155910000001, -3.0065836, true
890, PARK HALL HOTEL, PR75LP, 53.631495, -2.6619068, true
894, THE IVY HOTEL, SN49BY, 0.0, 0.0, false
898, MOXHULL HALL HOTEL, B769PE, 0.0, 0.0, false
904, SKIDDAW HOTEL, CA125BN, 0.0, 0.0, false
909, THE TOWER HOTEL, CO123PJ, 0.0, 0.0, false
916, WIMBORNE MINSTER TOWN COUNCIL, BH211LT, 0.0, 0.0, false
920, SPARSHOLT WEDDINGS, SO122NF, 0.0, 0.0, false
926, ROWTON CASTLE HOTEL, SY59EP, 0.0, 0.0, false
930, ADCOTE SCHOOL, SY41YJ, 0.0, 0.0, false
935, THE PRINCE OF WALES HOTEL, PR81JS, 0.0, 0.0, false
942, THE ROYAL GEOGRAPHICAL SOCIETY, SW72AR, 0.0, 0.0, false
948, YEW LODGE HOTEL, DE742DF, 0.0, 0.0, false
955, BOLTON CASTLE, DL84ET, 0.0, 0.0, false
962, RIPON SPA HOTEL, HG32BU, 0.0, 0.0, false
967, MAESMAWR HALL HOTEL, SY175SF, 0.0, 0.0, false
